#time       rbondvec_in_meters                                   rbond_magnitude             rbond_unit_vector
106         [-1.0857735e-10,8.3888244e-11,-2.3185731e-11]        0.000000                    [-0.7802671,0.6028443,-0.16661912]                
107         [-1.2914277e-10,5.980797e-11,-3.130493e-11]          0.000000                    [-0.88622814,0.41042566,-0.21482667]              
108         [-1.2207985e-10,8.096695e-11,-2.2200013e-11]         0.000000                    [-0.8239619,0.5464758,-0.14983608]                
109         [-1.2712631e-10,6.605606e-11,-1.4910125e-11]         0.000000                    [-0.8825915,0.45860308,-0.10351554]               
110         [-1.1952457e-10,6.878433e-11,-4.3371966e-11]         0.000000                    [-0.82679766,0.47580782,-0.30002066]              
111         [-1.2266789e-10,7.107239e-11,-1.8584061e-11]         0.000000                    [-0.857921,0.49706975,-0.12997416]                
112         [-1.1491299e-10,8.008843e-11,-1.4831162e-11]         0.000000                    [-0.8158456,0.5686023,-0.10529653]                
113         [-1.1627007e-10,7.035789e-11,-1.0434342e-11]         0.000000                    [-0.8530419,0.5161967,-0.076553926]               
114         [-1.1313858e-10,7.1326445e-11,-3.6317827e-11]        0.000000                    [-0.81636316,0.51466334,-0.26205504]              
115         [-1.2248268e-10,6.914673e-11,-9.191131e-12]          0.000000                    [-0.86896104,0.4905658,-0.06520706]               
116         [-9.8049166e-11,9.209175e-11,-3.3740618e-11]         0.000000                    [-0.70700234,0.6640453,-0.24329321]               
117         [-1.1182671e-10,7.8821186e-11,-4.4535448e-11]        0.000000                    [-0.77722305,0.5478266,-0.30953228]               
118         [-1.177597e-10,7.4808125e-11,-2.1479797e-11]         0.000000                    [-0.83425283,0.52996814,-0.15217075]              
119         [-1.079752e-10,7.745781e-11,-5.30468e-11]            0.000000                    [-0.7546411,0.5413544,-0.3707453]                 
120         [-1.2339649e-10,7.0861816e-11,-1.2101746e-11]        0.000000                    [-0.86406374,0.4961983,-0.0847405]                
121         [-1.0665016e-10,8.4985734e-11,-2.9265593e-11]        0.000000                    [-0.7646537,0.6093254,-0.20982663]                
122         [-1.1588287e-10,7.70462e-11,-3.483696e-11]           0.000000                    [-0.8078145,0.5370857,-0.24284694]                
123         [-1.1177025e-10,7.4754335e-11,-3.2112122e-11]        0.000000                    [-0.8084874,0.5407337,-0.23228227]                
124         [-1.2279015e-10,7.5722886e-11,-8.995819e-12]         0.000000                    [-0.8495137,0.5238826,-0.06223684]                
