#time     probe_coordinates
562       [32.465607, 37.60205, 40.5431]                              
563       [32.626755, 37.242638, 41.067467]                           
564       [32.225193, 37.19763, 40.578632]                            
565       [32.763336, 37.468796, 40.601448]                           
566       [32.41484, 37.628033, 40.42226]                             
567       [32.48164, 37.27365, 40.703785]                             
568       [32.70439, 37.471725, 40.594376]                            
569       [32.32612, 37.464424, 40.532745]                            
570       [32.17019, 37.42148, 40.50741]                              
571       [32.299355, 37.31562, 40.93731]                             
572       [32.542213, 37.18847, 40.718384]                            
573       [32.575165, 37.3031, 40.4552]                               
574       [32.76753, 37.10224, 40.35028]                              
575       [32.160988, 37.486225, 40.679295]                           
576       [32.46101, 37.320305, 40.381187]                            
577       [32.32083, 37.582912, 40.540356]                            
578       [32.434902, 37.328392, 40.864628]                           
579       [32.242767, 37.64131, 40.671562]                            
580       [32.468502, 37.51848, 40.868446]                            
581       [32.405308, 37.411686, 40.664368]                           
582       [32.3111, 37.664345, 40.532784]                             
583       [32.22595, 37.524628, 40.29319]                             
584       [32.512535, 37.66691, 40.420082]                            
585       [32.692245, 37.56143, 40.5645]                              
586       [32.41964, 37.57416, 40.50326]                              
587       [32.429718, 37.51006, 40.958557]                            
588       [32.24651, 37.433426, 40.80017]                             
589       [32.49771, 37.36276, 40.53892]                              
590       [32.747444, 37.426453, 40.644253]                           
591       [32.630173, 37.36145, 40.74783]                             
592       [32.281334, 37.34549, 40.96199]                             
593       [32.353947, 37.395172, 40.726936]                           
594       [32.52694, 37.627792, 40.733025]                            
595       [32.745636, 37.588676, 40.673393]                           
596       [32.40934, 37.585907, 40.646347]                            
597       [32.67062, 37.59875, 40.34885]                              
598       [32.467567, 37.351776, 40.74678]                            
599       [32.573517, 37.337326, 40.676964]                           
600       [32.49968, 37.528088, 40.766953]                            
601       [32.478733, 37.36239, 40.535286]                            
602       [32.44065, 37.244133, 40.602898]                            
603       [32.350716, 37.19516, 41.101006]                            
604       [32.870087, 37.422886, 40.63334]                            
605       [32.324787, 37.371166, 40.540848]                           
606       [32.475464, 37.196907, 40.84748]                            
