#time     probe_coordinates
383       [32.721092, 37.095062, 40.545788]                           
384       [32.94792, 37.177387, 40.884495]                            
385       [32.95771, 37.13298, 40.622536]                             
386       [32.979065, 37.02527, 40.493523]                            
387       [32.903534, 36.97567, 40.62027]                             
388       [32.987663, 37.019478, 40.530144]                           
389       [33.11132, 37.131607, 40.66091]                             
390       [32.805206, 36.898964, 40.853275]                           
391       [32.818695, 37.021107, 40.55375]                            
392       [32.743324, 36.765644, 40.81633]                            
393       [32.963257, 36.728622, 40.27098]                            
394       [32.99462, 37.07364, 40.51954]                              
395       [32.795696, 36.90788, 40.65306]                             
396       [32.860405, 36.865536, 40.897705]                           
397       [32.7524, 36.933136, 40.83262]                              
398       [32.964813, 36.869102, 40.80204]                            
399       [32.60165, 36.686966, 40.710526]                            
400       [32.81525, 36.99961, 40.78091]                              
401       [32.68376, 36.887196, 40.930122]                            
402       [32.89431, 36.865326, 40.732826]                            
403       [32.84529, 37.068962, 40.534462]                            
404       [32.820946, 37.091858, 40.832096]                           
405       [32.655506, 36.663536, 40.959152]                           
406       [32.827827, 37.145084, 40.32628]                            
407       [32.70124, 36.83441, 40.925694]                             
408       [32.967255, 36.967793, 40.677464]                           
409       [32.599075, 36.965538, 40.8124]                             
410       [32.94966, 36.87752, 40.68377]                              
411       [32.72875, 37.150475, 40.467842]                            
412       [32.712677, 37.043476, 40.78202]                            
413       [32.624146, 36.904556, 40.557617]                           
414       [32.83542, 37.157097, 40.292625]                            
415       [33.018333, 36.8994, 40.934402]                             
416       [32.686707, 37.14257, 40.669346]                            
417       [33.026173, 37.259083, 40.37507]                            
418       [32.69096, 37.312157, 40.782677]                            
419       [32.694164, 36.745834, 41.22313]                            
420       [32.764656, 36.966774, 40.702007]                           
421       [32.65969, 36.922638, 40.514782]                            
422       [32.907936, 37.039993, 40.567772]                           
423       [32.868706, 36.84438, 41.07892]                             
424       [33.01803, 36.973076, 40.715233]                            
425       [33.042408, 36.735153, 40.53164]                            
426       [32.916267, 36.678383, 40.801033]                           
427       [32.81711, 36.905125, 40.610413]                            
428       [32.848335, 36.774345, 40.61773]                            
429       [32.937836, 36.957077, 40.48311]                            
430       [32.769688, 36.51696, 40.68705]                             
431       [32.945194, 36.93464, 40.512974]                            
432       [32.75032, 36.875725, 41.01996]                             
433       [32.491577, 36.924107, 41.066265]                           
434       [32.868652, 36.728745, 40.998917]                           
435       [32.91503, 36.985645, 40.54554]                             
436       [32.693764, 37.000626, 40.79203]                            
437       [33.056465, 36.89508, 40.41549]                             
438       [32.97735, 37.186607, 40.609596]                            
