@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude      Efield_X       Efield_Y       Efield_Z
@type xy
548               32.187344     -29.452415     -12.976656       0.432211
549               22.924921     -21.178387      -2.061475      -8.531017
550               18.696875     -17.725891      -4.632296      -3.729314
551               23.962105     -23.230028      -5.808415      -0.900302
552               25.632942     -23.621563      -9.691292       2.269005
553               18.938459     -12.544184      -8.809081     -11.122446
554               30.406746     -27.898930      -9.956841      -6.861581
555               20.116131     -13.977394      -3.532852     -14.028903
556               19.247181     -16.054838      -0.314671     -10.611180
557               22.813793     -21.802851      -5.184848      -4.268742
558               26.772224     -23.987236      -0.871453     -11.857697
559               25.324749     -20.732231     -12.467164      -7.489149
560               19.788864     -14.646552      -9.418302      -9.400704
561               26.027166     -21.819515      -9.107101     -10.880389
562               26.779240     -21.604395      -0.666647     -15.809280
563               30.538620     -30.121527      -4.641780      -1.937732
564               24.654221     -14.039097      -0.776176     -20.251713
565               26.652895     -18.434113      -9.242531     -16.885969
566               30.133787     -26.805061      -4.716055     -12.934167
567               32.676453     -22.690268      -0.216976     -23.512875
568               33.485123     -22.372555     -11.085548     -22.312166
569               21.565212     -17.862764       2.474803     -11.826048
570               23.624254     -14.038519     -17.912060      -6.339049
571               29.768433     -27.004890       1.927414     -12.376614
572               36.711250     -26.297554      -4.442713     -25.227303
573               27.385813     -24.338261      -4.483339     -11.727381
574               32.487720     -20.580797     -17.664963     -17.883841
575               24.271656     -18.817240      -8.862118     -12.509501
576               23.228909     -21.132483      -6.570014      -7.059408
577               30.141151     -29.249147      -6.216170       3.786239
578               20.767208     -13.250250      -5.138328     -15.142833
579               18.209940     -12.122304      -2.515168     -13.353860
580               30.914293     -30.756746       1.057446      -2.932233
581               19.078434     -11.028401      -0.635547     -15.554969
582               32.712132     -31.717863       1.563849      -7.849531
583               28.651461     -16.222929      -2.443265     -23.489428
584               17.737183     -17.176167      -4.340515      -0.864238
585               33.729591     -26.790440      -1.458843     -20.440874
586               31.045311     -27.264252      -4.005212     -14.297905
587               21.695028     -18.166975      -9.232474      -7.442894
588               28.789631     -27.026325      -8.038543      -5.813992
589               29.114025     -26.690922      -7.838620      -8.589365
590               34.939056     -31.696114       7.618064     -12.572167
591               30.423717     -29.114086      -4.828122      -7.393363
592               35.846973     -33.090599     -12.430562      -5.958072
593               22.277937     -17.149223      -2.964304     -13.907678
594               21.840193     -21.216072       0.669958      -5.140380
595               27.111631     -25.797531      -8.077829      -2.067998
596               27.597706     -25.929783      -3.213976      -8.885386
597               22.431980     -19.545523       4.015129     -10.249146
598               14.485485     -10.439281      -7.490999      -6.688469
599               34.384319     -33.229198      -4.763928      -7.443568
600               31.063723     -29.987648      -7.710006      -2.500311
601               27.693268     -26.087147      -8.909835      -2.644371
602               26.784172     -19.641333      -4.185222     -17.722692
603               20.226492     -12.810324      -6.397130     -14.285772
604               28.440693     -25.847452       3.567888     -11.316027
605               29.896839     -25.620495      -3.526198     -14.999239
606               22.080732     -20.102743      -6.390940      -6.526434
607               27.839289     -25.135462      -0.229797     -11.965858
608               25.514753     -22.714970       3.699390     -11.015774
609               23.971659     -16.982187      -1.282819     -16.870094
610               28.126940     -20.794819      -1.579154     -18.873436
611               23.800900     -20.946308       2.106401     -11.103964
612               26.476267     -24.979700      -4.613622      -7.464700
613               20.977831     -14.014225      -1.474025     -15.540210
614               21.593271     -14.897331       1.168261     -15.587625
615               28.879206     -22.210638      -7.387890     -16.914940
616               28.260500     -26.768623      -0.646910      -9.037597
617               35.379292     -33.266613     -10.431287      -6.017886
